CSV,HP,LP,ORDER,Decision Tree,Logistic Regression,KNN,SVC,Naive Bayes,test_indexs
9_40_9.csv,9,40,9,0.5,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.42857142857142855,"Int64Index([0, 47, 12, 9, 45, 41, 16, 3, 1, 63, 53, 37, 6, 14], dtype='int64')"
5_15_7.csv,5,15,7,0.2857142857142857,0.6428571428571429,0.5,0.6428571428571429,0.5,"Int64Index([28, 41, 61, 66, 31, 13, 34, 19, 14, 57, 16, 48, 64, 60], dtype='int64')"
9_40_8.csv,9,40,8,0.5,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.6428571428571429,"Int64Index([0, 5, 29, 46, 33, 13, 4, 58, 1, 19, 64, 60, 25, 30], dtype='int64')"
5_20_8.csv,5,20,8,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.5,"Int64Index([25, 9, 31, 63, 11, 8, 40, 67, 32, 15, 21, 29, 7, 36], dtype='int64')"
5_20_9.csv,5,20,9,0.21428571428571427,0.5,0.5,0.5,0.2857142857142857,"Int64Index([17, 38, 45, 65, 47, 44, 66, 62, 0, 58, 21, 12, 64, 18], dtype='int64')"
5_20_7.csv,5,20,7,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.5,0.5714285714285714,"Int64Index([54, 39, 21, 53, 28, 38, 40, 63, 33, 32, 64, 16, 51, 43], dtype='int64')"
5_15_8.csv,5,15,8,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.2857142857142857,0.42857142857142855,"Int64Index([65, 16, 36, 49, 0, 66, 6, 60, 34, 57, 58, 33, 56, 38], dtype='int64')"
5_15_9.csv,5,15,9,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.8571428571428571,"Int64Index([55, 16, 38, 45, 10, 30, 5, 3, 4, 2, 52, 44, 34, 56], dtype='int64')"
9_40_7.csv,9,40,7,0.7142857142857143,0.7857142857142857,0.5714285714285714,0.5714285714285714,0.5,"Int64Index([18, 4, 7, 8, 52, 63, 40, 21, 64, 51, 5, 25, 45, 12], dtype='int64')"
